person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Risk Score,Risk Category
27,102400,MORTGAGE,2.0,EDUCATION,D,25000,15.57,0,0.24,N,10,81.19,High Risk
30,102489,MORTGAGE,14.0,PERSONAL,B,25000,12.18,0,0.24,N,7,30.81,Medium Risk
27,102500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,8000,10.59,0,0.08,N,6,13.44,Low Risk
27,102500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,9000,11.49,0,0.09,N,6,11.54,Low Risk
28,102500,MORTGAGE,12.0,MEDICAL,A,6000,5.79,0,0.06,N,8,4.55,Low Risk
30,102540,MORTGAGE,6.0,HOMEIMPROVEMENT,A,1500,7.9,0,0.01,N,5,6.9,Low Risk
27,75000,RENT,1.0,EDUCATION,B,14400,11.36,0,0.19,N,7,35.12,Medium Risk
31,102672,OWN,4.0,EDUCATION,A,10000,7.9,0,0.1,N,10,1.9,Low Risk
33,102996,MORTGAGE,4.0,EDUCATION,A,6000,10.99,0,0.06,N,8,6.5,Low Risk
31,103000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,14000,9.91,0,0.14,N,7,12.64,Low Risk
33,103000,MORTGAGE,5.0,EDUCATION,A,24000,7.49,0,0.23,N,10,15.97,Low Risk
32,103000,MORTGAGE,3.0,MEDICAL,A,6000,7.49,0,0.06,N,8,4.84,Low Risk
30,103000,MORTGAGE,14.0,PERSONAL,A,6400,7.49,0,0.06,N,9,5.09,Low Risk
28,103000,MORTGAGE,2.0,EDUCATION,A,5000,5.42,0,0.05,N,5,2.09,Low Risk
34,103000,MORTGAGE,5.0,VENTURE,A,3525,5.42,0,0.03,N,8,1.08,Low Risk
29,103000,MORTGAGE,13.0,MEDICAL,A,4500,7.29,0,0.04,N,6,4.85,Low Risk
27,103000,MORTGAGE,8.0,MEDICAL,A,8800,7.29,0,0.09,N,8,7.58,Low Risk
28,103000,MORTGAGE,4.0,VENTURE,A,10000,7.51,0,0.1,N,10,3.9,Low Risk
30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0,0.18,N,6,33.5,Medium Risk
34,103000,MORTGAGE,5.0,VENTURE,B,16000,10.62,0,0.16,N,7,5.52,Low Risk
32,84000,RENT,4.0,PERSONAL,B,14400,11.99,0,0.17,N,6,31.19,Medium Risk
31,103000,MORTGAGE,3.0,VENTURE,B,15000,10.99,0,0.15,N,6,5.74,Low Risk
29,103089,MORTGAGE,2.0,EDUCATION,A,7000,10.99,0,0.07,N,9,8.17,Low Risk
28,103200,MORTGAGE,7.0,EDUCATION,B,9000,9.88,0,0.09,N,6,4.79,Low Risk
27,85000,RENT,4.0,VENTURE,A,14400,8.49,0,0.17,N,10,21.48,Low Risk
34,103363,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.15,N,8,14.63,Low Risk
30,103500,MORTGAGE,14.0,VENTURE,D,24150,14.61,0,0.23,N,9,67.48,High Risk
28,85000,RENT,1.0,EDUCATION,A,14400,9.07,0,0.17,N,8,29.32,Low Risk
28,103800,MORTGAGE,4.0,MEDICAL,C,10000,14.27,0,0.1,Y,8,16.38,Low Risk
28,103992,MORTGAGE,3.0,PERSONAL,B,18000,10.99,0,0.17,N,7,13.93,Low Risk
33,104000,MORTGAGE,3.0,EDUCATION,A,16000,10.99,0,0.15,N,9,14.68,Low Risk
27,104000,MORTGAGE,11.0,PERSONAL,B,10000,10.65,0,0.1,N,9,8.17,Low Risk
29,104000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.34,N,8,52.47,Medium Risk
27,104000,OWN,10.0,EDUCATION,B,35000,10.99,0,0.34,N,10,20.9,Low Risk
30,96000,RENT,4.0,PERSONAL,B,14400,10.99,0,0.15,N,8,22.49,Low Risk
27,104000,OWN,4.0,EDUCATION,E,35000,17.99,0,0.34,Y,6,81.77,High Risk
29,104000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,18000,7.66,0,0.17,N,7,25.52,Low Risk
33,104000,MORTGAGE,15.0,MEDICAL,B,3500,10.74,0,0.03,N,6,4.56,Low Risk
29,30000,OWN,0.0,PERSONAL,A,10000,6.17,0,0.33,N,5,12.85,Low Risk
32,100000,RENT,7.0,EDUCATION,C,14400,13.35,0,0.14,Y,7,24.19,Low Risk
28,100000,RENT,10.0,HOMEIMPROVEMENT,C,14400,13.85,0,0.14,N,9,51.67,Medium Risk
28,104000,MORTGAGE,12.0,PERSONAL,D,20000,10.99,0,0.19,N,9,55.47,Medium Risk
28,92000,MORTGAGE,8.0,PERSONAL,C,7750,14.22,1,0.08,N,6,12.44,Low Risk
30,50000,RENT,3.0,DEBTCONSOLIDATION,C,14475,10.99,0,0.29,Y,6,65.33,High Risk
32,28800,RENT,4.0,PERSONAL,E,14500,16.7,1,0.5,N,10,97.34,High Risk
32,104000,MORTGAGE,12.0,VENTURE,E,17000,14.82,0,0.16,Y,7,45.86,Medium Risk
27,104525,MORTGAGE,11.0,HOMEIMPROVEMENT,A,6000,7.4,0,0.06,N,8,11.19,Low Risk
30,30000,RENT,1.0,PERSONAL,B,14500,10.99,1,0.48,N,8,72.55,High Risk
30,105000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,26000,7.51,0,0.25,N,10,32.63,Medium Risk
34,31000,RENT,5.0,MEDICAL,A,14500,7.88,1,0.47,N,10,73.44,High Risk
32,105000,MORTGAGE,17.0,MEDICAL,C,5000,14.65,0,0.05,N,9,9.85,Low Risk
27,105000,MORTGAGE,11.0,EDUCATION,A,28000,10.99,0,0.27,N,7,40.05,Medium Risk
33,105000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,26375,9.91,0,0.25,N,9,37.49,Medium Risk
29,105000,MORTGAGE,4.0,VENTURE,A,12000,6.62,0,0.11,N,7,3.23,Low Risk
35,32000,RENT,4.0,MEDICAL,A,14500,6.17,1,0.45,N,9,63.01,High Risk
27,35000,RENT,4.0,DEBTCONSOLIDATION,C,14500,13.98,1,0.41,Y,8,88.01,High Risk
30,105000,MORTGAGE,6.0,EDUCATION,A,10000,5.99,0,0.1,N,8,3.71,Low Risk
34,105000,MORTGAGE,14.0,VENTURE,A,12000,6.99,0,0.11,N,5,3.1,Low Risk
28,30000,RENT,1.0,MEDICAL,B,14500,11.14,1,0.48,N,8,78.83,High Risk
29,105000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,6,5.27,Low Risk
30,40581,RENT,14.0,VENTURE,C,14500,13.23,1,0.36,N,10,60.07,High Risk
35,105000,MORTGAGE,11.0,EDUCATION,A,10000,10.99,0,0.1,N,10,9.3,Low Risk
30,105000,MORTGAGE,14.0,MEDICAL,B,7725,10.99,0,0.07,N,9,8.05,Low Risk
32,105000,MORTGAGE,5.0,EDUCATION,A,12100,5.99,0,0.12,N,6,3.87,Low Risk
27,105000,MORTGAGE,7.0,EDUCATION,A,11000,7.49,0,0.1,N,5,5.61,Low Risk
28,105000,MORTGAGE,12.0,EDUCATION,A,7000,10.99,0,0.07,N,10,9.32,Low Risk
35,105000,MORTGAGE,18.0,PERSONAL,B,3000,10.37,0,0.03,N,7,3.14,Low Risk
32,79050,MORTGAGE,10.0,MEDICAL,F,24000,18.62,1,0.26,Y,8,91.45,High Risk
34,105000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.05,N,7,4.7,Low Risk
28,105000,MORTGAGE,8.0,VENTURE,B,12000,9.63,0,0.11,N,10,4.21,Low Risk
27,105000,MORTGAGE,3.0,EDUCATION,C,25000,12.23,0,0.24,N,5,20.05,Low Risk
28,105000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,24000,10.99,0,0.23,N,6,41.96,Medium Risk
29,105000,MORTGAGE,3.0,VENTURE,A,20000,6.91,0,0.19,N,8,7.03,Low Risk
31,30000,OWN,2.0,HOMEIMPROVEMENT,B,2950,10.75,0,0.1,N,7,20.47,Low Risk
27,105000,MORTGAGE,9.0,PERSONAL,A,24000,6.17,0,0.23,N,6,15.75,Low Risk
32,105000,MORTGAGE,11.0,MEDICAL,A,20000,6.54,0,0.19,N,9,14.08,Low Risk
27,30000,OWN,6.0,EDUCATION,D,1800,14.84,0,0.06,Y,5,58.25,Medium Risk
33,79050,MORTGAGE,17.0,MEDICAL,D,12750,15.95,1,0.14,N,10,81.56,High Risk
34,105000,MORTGAGE,2.0,MEDICAL,A,10000,7.51,0,0.1,N,7,5.83,Low Risk
30,105000,MORTGAGE,0.0,VENTURE,C,6000,14.72,0,0.06,Y,10,5.52,Low Risk
28,105000,MORTGAGE,1.0,MEDICAL,B,25000,11.12,0,0.24,N,9,28.79,Low Risk
29,105000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,N,7,17.97,Low Risk
31,30000,OWN,6.0,VENTURE,B,2500,11.36,0,0.08,N,9,6.47,Low Risk
29,105000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10,19.5,Low Risk
27,76000,RENT,2.0,MEDICAL,C,14500,12.73,0,0.19,N,10,47.24,Medium Risk
30,105000,OWN,14.0,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,10,10.99,Low Risk
30,105000,MORTGAGE,12.0,EDUCATION,A,12000,7.88,0,0.11,N,6,6.5,Low Risk
30,105000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,13000,10.25,0,0.12,N,9,19.31,Low Risk
28,76113,RENT,4.0,HOMEIMPROVEMENT,C,14500,12.61,1,0.19,N,7,60.61,High Risk
30,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,0,0.19,N,5,14.69,Low Risk
33,90000,RENT,8.0,DEBTCONSOLIDATION,C,14500,14.65,0,0.16,N,9,48.13,Medium Risk
33,105000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.74,0,0.07,N,10,11.13,Low Risk
30,30000,OWN,4.0,PERSONAL,D,8000,15.7,0,0.27,Y,10,79.83,High Risk
27,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.48,0,0.19,N,6,15.61,Low Risk
31,30000,OWN,2.0,VENTURE,A,10000,7.88,0,0.33,N,5,9.97,Low Risk
29,105000,MORTGAGE,13.0,PERSONAL,C,5000,12.53,0,0.05,N,9,5.57,Low Risk
28,105000,MORTGAGE,0.0,VENTURE,B,19000,12.21,0,0.18,N,6,10.27,Low Risk
29,105000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,15000,14.42,0,0.14,Y,5,80.05,High Risk
33,105000,MORTGAGE,6.0,PERSONAL,C,5150,12.41,0,0.05,Y,9,5.35,Low Risk
31,40000,RENT,2.0,DEBTCONSOLIDATION,C,14600,10.99,1,0.36,Y,5,71.46,High Risk
27,105600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.29,0,0.09,N,6,8.43,Low Risk
31,93900,MORTGAGE,13.0,VENTURE,F,24000,16.08,1,0.26,Y,6,64.23,High Risk
29,93924,MORTGAGE,7.0,DEBTCONSOLIDATION,D,8400,10.99,1,0.09,N,10,46.96,Medium Risk
28,28800,RENT,1.0,EDUCATION,C,15000,14.65,1,0.52,Y,8,84.8,High Risk
29,105996,MORTGAGE,0.0,DEBTCONSOLIDATION,B,19400,10.99,0,0.18,N,6,20.27,Low Risk
27,106000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,4000,11.71,0,0.04,N,6,11.93,Low Risk
35,106000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,15000,15.96,0,0.14,N,8,25.76,Low Risk
33,106000,MORTGAGE,2.0,EDUCATION,A,6000,8.49,0,0.06,N,8,3.55,Low Risk
34,106000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7200,7.29,0,0.07,N,8,8.61,Low Risk
32,106000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.11,N,8,11.1,Low Risk
31,106000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,2400,9.63,0,0.02,N,6,6.4,Low Risk
27,106000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,24000,13.8,0,0.23,N,10,51.66,Medium Risk
30,106000,MORTGAGE,11.0,VENTURE,F,10000,10.99,0,0.09,N,9,9.36,Low Risk
28,28896,RENT,6.0,PERSONAL,C,15000,13.48,1,0.52,Y,8,84.52,High Risk
31,106000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.14,N,7,13.39,Low Risk
31,30000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.0,1,0.5,N,6,83.66,High Risk
32,106000,MORTGAGE,3.0,MEDICAL,A,10000,10.99,0,0.09,N,7,11.86,Low Risk
34,106000,MORTGAGE,3.0,MEDICAL,A,9000,7.88,0,0.08,N,6,5.45,Low Risk
31,106000,MORTGAGE,3.0,MEDICAL,B,6000,10.99,0,0.06,N,7,5.39,Low Risk
27,106000,OWN,3.0,PERSONAL,D,16000,14.96,0,0.15,Y,9,40.09,Medium Risk
28,31200,RENT,5.0,MEDICAL,B,15000,11.83,1,0.48,N,9,82.47,High Risk
32,106300,MORTGAGE,13.0,PERSONAL,A,20000,10.99,0,0.19,N,5,22.25,Low Risk
29,106300,MORTGAGE,9.0,PERSONAL,A,6000,10.99,0,0.06,N,7,8.18,Low Risk
28,106358,MORTGAGE,5.0,EDUCATION,A,13125,7.66,0,0.12,N,7,6.69,Low Risk
31,30000,OWN,0.0,HOMEIMPROVEMENT,C,5000,12.53,0,0.17,Y,6,29.79,Low Risk
35,106369,MORTGAGE,2.0,MEDICAL,A,8325,6.99,0,0.08,N,10,4.58,Low Risk
29,106369,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000,6.17,0,0.17,N,9,15.46,Low Risk
35,106500,MORTGAGE,4.0,PERSONAL,A,14550,10.99,0,0.14,N,10,13.7,Low Risk
35,106800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,6.92,0,0.07,N,9,5.5,Low Risk
27,32000,RENT,0.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.47,N,7,81.91,High Risk
30,32000,RENT,1.0,DEBTCONSOLIDATION,B,15000,12.42,1,0.47,N,5,83.84,High Risk
27,107000,MORTGAGE,11.0,VENTURE,B,35000,9.63,0,0.33,N,7,25.46,Low Risk
29,107000,MORTGAGE,3.0,PERSONAL,B,25000,10.99,0,0.23,N,5,20.28,Low Risk
28,32568,RENT,3.0,EDUCATION,D,15000,10.99,1,0.46,N,9,92.9,High Risk
30,107000,MORTGAGE,2.0,PERSONAL,A,5000,10.99,0,0.05,N,7,6.52,Low Risk
27,32960,RENT,3.0,PERSONAL,A,15000,6.91,1,0.46,N,5,65.55,High Risk
27,107000,MORTGAGE,2.0,EDUCATION,A,10800,9.63,0,0.1,N,5,7.45,Low Risk
30,107000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2500,10.78,0,0.02,Y,6,4.38,Low Risk
27,107000,MORTGAGE,4.0,EDUCATION,A,11500,8.38,0,0.11,N,10,7.35,Low Risk
32,107004,MORTGAGE,6.0,VENTURE,B,4200,11.71,0,0.04,N,8,2.39,Low Risk
30,107004,MORTGAGE,3.0,VENTURE,C,12000,13.79,0,0.11,Y,10,7.55,Low Risk
29,33600,RENT,7.0,VENTURE,B,2000,11.71,0,0.06,N,9,30.44,Medium Risk
29,107220,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.09,N,10,16.55,Low Risk
28,107364,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,6.76,0,0.07,N,9,10.84,Low Risk
32,107400,OWN,2.0,MEDICAL,D,25000,15.21,0,0.23,N,10,56.99,Medium Risk
32,107800,OWN,3.0,EDUCATION,C,5200,14.65,0,0.05,Y,8,2.13,Low Risk
29,34000,RENT,13.0,MEDICAL,C,2000,14.72,0,0.06,Y,7,64.36,High Risk
31,96000,MORTGAGE,7.0,VENTURE,C,25000,10.99,1,0.26,N,5,13.13,Low Risk
32,108000,MORTGAGE,5.0,VENTURE,B,12000,11.49,0,0.11,N,10,4.65,Low Risk
27,108000,MORTGAGE,11.0,EDUCATION,B,21600,10.99,0,0.2,N,10,17.74,Low Risk
28,108000,MORTGAGE,6.0,EDUCATION,B,27400,10.99,0,0.25,N,7,23.17,Low Risk
29,35000,RENT,2.0,DEBTCONSOLIDATION,B,2000,9.63,0,0.06,N,8,42.25,Medium Risk
30,108000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.05,N,5,9.79,Low Risk
33,108000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,11500,9.99,0,0.11,N,7,13.65,Low Risk
27,96000,MORTGAGE,3.0,VENTURE,C,3000,14.17,1,0.03,Y,9,5.53,Low Risk
27,35040,RENT,11.0,MEDICAL,B,2000,10.99,0,0.06,N,10,49.2,Medium Risk
28,108000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.09,N,6,9.46,Low Risk
27,108000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,13750,5.79,0,0.13,N,5,11.96,Low Risk
34,108000,MORTGAGE,4.0,PERSONAL,A,10000,6.91,0,0.09,N,6,3.75,Low Risk
27,108000,MORTGAGE,6.0,MEDICAL,A,10000,6.54,0,0.09,N,8,6.11,Low Risk
33,108000,MORTGAGE,17.0,PERSONAL,C,7200,14.35,0,0.07,Y,6,8.99,Low Risk
29,108000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,3500,6.76,0,0.03,N,5,4.31,Low Risk
27,36000,RENT,2.0,MEDICAL,B,2000,11.99,0,0.06,N,8,49.18,Medium Risk
28,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.05,Y,9,14.09,Low Risk
35,37000,RENT,2.0,DEBTCONSOLIDATION,B,2000,11.26,0,0.05,N,10,44.8,Medium Risk
32,108000,MORTGAGE,11.0,VENTURE,C,20000,12.53,0,0.19,Y,10,11.65,Low Risk
29,108000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5,18.65,Low Risk
29,38000,RENT,3.0,MEDICAL,C,2000,12.87,0,0.05,Y,9,50.15,Medium Risk
33,96000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,14.62,1,0.16,Y,10,78.62,High Risk
29,108000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,20000,10.59,0,0.19,Y,7,25.87,Low Risk
28,108041,MORTGAGE,6.0,EDUCATION,C,5600,13.98,0,0.05,Y,7,6.74,Low Risk
32,108202,MORTGAGE,6.0,MEDICAL,C,9600,13.79,0,0.09,Y,6,11.0,Low Risk
35,108717,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5,9.96,Low Risk
27,108928,MORTGAGE,9.0,EDUCATION,A,17600,7.88,0,0.16,N,8,10.59,Low Risk
29,108996,MORTGAGE,12.0,VENTURE,E,22000,10.99,0,0.2,Y,5,35.34,Medium Risk
27,39000,RENT,4.0,EDUCATION,D,2000,16.07,0,0.05,N,7,88.05,High Risk
27,109000,MORTGAGE,7.0,EDUCATION,A,3950,6.03,0,0.04,N,7,2.12,Low Risk
33,109000,MORTGAGE,4.0,MEDICAL,B,15000,11.49,0,0.14,N,5,10.45,Low Risk
34,109000,OWN,14.0,HOMEIMPROVEMENT,C,15000,13.61,0,0.14,Y,7,11.18,Low Risk
33,109000,MORTGAGE,4.0,PERSONAL,C,18400,12.41,0,0.17,Y,8,13.8,Low Risk
29,82450,MORTGAGE,11.0,MEDICAL,E,7500,14.5,1,0.08,N,9,57.91,Medium Risk
27,97000,MORTGAGE,4.0,PERSONAL,C,8275,10.59,1,0.09,Y,5,6.69,Low Risk
34,109200,MORTGAGE,18.0,VENTURE,C,6000,12.23,0,0.05,Y,9,3.12,Low Risk
28,109200,MORTGAGE,12.0,PERSONAL,B,8000,11.12,0,0.07,N,6,5.8,Low Risk
32,109488,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000,12.09,0,0.11,N,8,16.63,Low Risk
32,29000,OWN,0.0,PERSONAL,A,2000,8.49,0,0.07,N,8,9.02,Low Risk
34,109800,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.09,N,8,8.94,Low Risk
27,39600,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,6,43.97,Medium Risk
27,110000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3600,6.03,0,0.03,N,5,5.52,Low Risk
28,33000,RENT,10.0,PERSONAL,A,15000,10.99,1,0.45,N,6,82.77,High Risk
29,110000,MORTGAGE,6.0,MEDICAL,B,5000,9.91,0,0.05,N,9,4.21,Low Risk
35,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9000,11.71,0,0.08,N,9,8.75,Low Risk
27,110000,MORTGAGE,0.0,EDUCATION,A,16000,7.9,0,0.15,N,7,7.9,Low Risk
27,33600,RENT,11.0,DEBTCONSOLIDATION,A,15000,5.79,1,0.45,N,8,74.54,High Risk
28,110000,MORTGAGE,12.0,MEDICAL,A,6000,6.03,0,0.05,N,5,3.49,Low Risk
28,110000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.65,0,0.05,N,8,9.24,Low Risk
34,110000,OWN,9.0,HOMEIMPROVEMENT,B,20000,10.99,0,0.18,N,9,10.39,Low Risk
27,40800,RENT,3.0,VENTURE,A,2000,7.49,0,0.05,N,9,20.24,Low Risk
27,41000,RENT,2.0,DEBTCONSOLIDATION,C,2000,15.27,0,0.05,Y,7,66.31,High Risk
33,42000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.65,0,0.05,N,10,53.48,Medium Risk
28,110000,MORTGAGE,12.0,VENTURE,A,17000,6.03,0,0.15,N,7,4.42,Low Risk
30,110000,MORTGAGE,14.0,VENTURE,B,10000,10.65,0,0.09,N,8,3.54,Low Risk
28,110000,MORTGAGE,12.0,PERSONAL,B,22400,10.99,0,0.2,N,6,18.02,Low Risk
30,110000,MORTGAGE,12.0,MEDICAL,B,5000,10.99,0,0.05,N,10,5.58,Low Risk
35,110000,MORTGAGE,7.0,EDUCATION,A,10200,5.42,0,0.09,N,6,2.29,Low Risk
28,42000,RENT,3.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.05,N,5,45.45,Medium Risk
32,110000,MORTGAGE,5.0,EDUCATION,B,10000,10.99,0,0.09,N,9,4.9,Low Risk
33,42000,RENT,8.0,MEDICAL,D,2000,10.99,0,0.05,Y,9,79.27,High Risk
30,98000,MORTGAGE,14.0,EDUCATION,B,9000,11.49,1,0.09,N,5,7.5,Low Risk
30,98000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,35000,10.59,1,0.36,N,8,68.34,High Risk
30,110000,MORTGAGE,8.0,MEDICAL,A,4800,5.99,0,0.04,N,5,2.75,Low Risk
30,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200,16.49,1,0.05,N,6,59.51,Medium Risk
31,110000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,11.99,0,0.05,N,7,7.5,Low Risk
29,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9,15.03,Low Risk
27,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,10.99,0,0.14,N,10,25.07,Low Risk
33,110000,MORTGAGE,10.0,MEDICAL,A,18000,6.99,0,0.16,N,9,10.82,Low Risk
30,44000,RENT,0.0,MEDICAL,A,2000,7.29,0,0.05,N,8,29.6,Low Risk
31,83300,MORTGAGE,9.0,MEDICAL,D,10000,10.99,1,0.1,Y,5,52.33,Medium Risk
30,110000,MORTGAGE,0.0,PERSONAL,B,12000,10.74,0,0.11,N,8,6.33,Low Risk
34,110000,MORTGAGE,2.0,MEDICAL,A,10000,7.29,0,0.09,N,10,5.24,Low Risk
27,110000,MORTGAGE,8.0,VENTURE,B,30000,11.11,0,0.27,N,6,19.82,Low Risk
32,110000,MORTGAGE,2.0,VENTURE,B,5600,10.74,0,0.05,N,7,1.88,Low Risk
27,28800,OWN,0.0,HOMEIMPROVEMENT,A,13000,6.92,0,0.45,N,10,44.16,Medium Risk
32,110000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6700,6.92,0,0.06,N,7,8.08,Low Risk
30,110000,MORTGAGE,0.0,MEDICAL,A,6000,6.92,0,0.05,N,8,3.64,Low Risk
28,110000,OWN,1.0,HOMEIMPROVEMENT,E,5000,17.51,0,0.05,N,10,34.16,Medium Risk
27,110000,MORTGAGE,0.0,MEDICAL,B,10000,10.37,0,0.09,N,9,7.06,Low Risk
28,110000,MORTGAGE,3.0,VENTURE,A,11000,5.79,0,0.1,N,7,2.21,Low Risk
28,110000,MORTGAGE,12.0,VENTURE,B,15000,10.0,0,0.14,N,10,5.38,Low Risk
29,110000,MORTGAGE,11.0,VENTURE,B,12000,10.37,0,0.11,N,10,4.23,Low Risk
30,110000,MORTGAGE,4.0,MEDICAL,B,12000,10.74,0,0.11,N,8,8.27,Low Risk
30,110000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,10.36,0,0.23,N,8,28.97,Low Risk
30,46080,RENT,0.0,PERSONAL,A,2000,6.99,0,0.04,N,8,22.55,Low Risk
28,110000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.14,N,6,15.09,Low Risk
33,46800,RENT,9.0,MEDICAL,C,2000,14.65,0,0.04,N,6,43.21,Medium Risk
32,110000,MORTGAGE,3.0,MEDICAL,A,9200,5.79,0,0.08,N,10,3.94,Low Risk
27,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.23,N,6,29.76,Low Risk
29,47340,RENT,5.0,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,6,34.44,Medium Risk
33,110000,MORTGAGE,2.0,MEDICAL,A,5000,7.51,0,0.05,N,7,3.36,Low Risk
27,110000,OWN,0.0,VENTURE,D,25000,16.32,0,0.23,Y,7,47.37,Medium Risk
30,110000,MORTGAGE,5.0,VENTURE,B,25000,11.12,0,0.23,N,9,12.85,Low Risk
28,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.03,N,10,10.74,Low Risk
31,48000,RENT,11.0,MEDICAL,B,2000,10.65,0,0.04,N,6,31.4,Medium Risk
32,42000,RENT,0.0,EDUCATION,D,2000,15.62,1,0.05,N,6,82.33,High Risk
29,110000,MORTGAGE,1.0,EDUCATION,E,12800,16.82,0,0.12,N,6,46.03,Medium Risk
28,110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10750,11.86,0,0.1,N,9,18.74,Low Risk
30,110000,MORTGAGE,15.0,PERSONAL,C,12000,13.61,0,0.11,N,10,10.96,Low Risk
28,110000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4800,7.51,0,0.04,N,9,6.07,Low Risk
28,42000,RENT,4.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.05,Y,6,92.22,High Risk
28,48000,RENT,9.0,EDUCATION,A,2000,7.68,0,0.04,N,7,24.22,Low Risk
29,110000,MORTGAGE,0.0,EDUCATION,A,8500,7.51,0,0.08,N,10,3.87,Low Risk
35,110000,MORTGAGE,7.0,VENTURE,B,6000,10.99,0,0.05,N,6,1.89,Low Risk
27,83300,MORTGAGE,3.0,MEDICAL,D,12000,15.21,1,0.12,N,6,74.01,High Risk
27,48192,RENT,12.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.04,N,9,41.1,Medium Risk
27,50000,RENT,0.0,VENTURE,B,2000,10.99,0,0.04,N,5,16.49,Low Risk
30,50000,RENT,2.0,VENTURE,C,2000,14.79,0,0.04,N,10,26.43,Low Risk
